,qed,MinAbsPartialCharge,NumRadicalElectrons,FpDensityMorgan2,FpDensityMorgan3,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinPartialCharge,ExactMolWt,MolWt,NumValenceElectrons,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CPSM391,0.785824439881,0.20414675603,0.0,0.62187088274,0.741501976285,0.4,0.184821927342,0.379951138421,0.454323131469,0.379951138421,0.545676868531,0.182948376694,0.183267451085,0.170802919708,0.849366723115,0.237728863102,0.213634026517,0.412943588068,0.163342733787,0.175221556664,0.184111710797,0.19481937622,0.191947215009,0.184547163428,0.193494855944,0.168131107777,0.177281842651,0.151400917577,0.144260494895,0.132864308635,0.112965995243,0.520416333066,7.97448112669e-37,0.158155447693,0.123516788809,0.00247934120404,0.187921108524,0.0894010658726,0.157384668848,0.0646237354112,0.0,0.0,0.0,0.0,0.0869191048683,0.0,0.0,0.094210858996,0.169123316965,0.289034066768,0.0353048111252,0.021018290326,0.177281580896,0.0,0.142643720741,0.0454162001621,0.0,0.446541303911,0.350835037002,,0.144190329431,0.0320520831891,0.149753908883,0.2,0.121374563156,0.145308154627,0.0,0.0,0.0191548751218,0.356019084832,0.5,0.0,,0.0354804459388,0.0,0.0,0.0,0.0,0.0611333811301,0.435385946352,0.0,0.0,0.368288745644,0.132660371817,0.281439000145,,0.68035852671,,,,,,,0.00358593015524,0.158617580202,0.277777777778,0.178861788618,0.0,0.08,0.0,0.2,0.166666666667,0.285714285714,0.0,0.25,0.102564102564,0.0,0.0862068965517,0.0,0.0,0.125,0.1,0.266666666667,0.59289074176,0.213860380202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.375,0.0,0.0,0.0,0.142857142857,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.285714285714,0.0,0.142857142857,,0.0,0.0,0.0,0.0625,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,,,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM392,0.882005350795,0.0279754940152,0.0,0.542568542569,0.6,0.4,0.150972401562,0.201784563764,0.319751368091,0.201784563764,0.680248631909,0.15441098595,0.154479164703,0.156204379562,0.799531912539,0.0899088868348,0.0913879436716,0.422476115347,0.130163514505,0.158321939311,0.18034318991,0.18034318991,0.177600720573,0.19414433663,0.19414433663,0.185662876812,0.182360046804,0.197094870481,0.178057218893,0.212229337088,0.170510445945,0.555644515612,3.50232497383e-37,0.142326827969,0.105064264178,0.0015964833382,0.168592512828,0.0326984214576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192643634307,0.278389882629,0.104981378546,0.0,0.0,0.0,0.0,0.0773898449691,0.0,0.104899887352,0.182671801088,0.468114259741,,0.0,0.0359761623455,0.0,0.0,0.0,0.0404217009985,0.032031782287,0.0,0.185421904474,0.364075879314,0.0,0.0,,0.0152059054023,0.0,0.0,0.0,0.021250952899,0.0720302644476,0.0520317834621,0.137931034483,0.174863108688,0.0,0.479502010877,0.0,,0.607272761829,,,,,,,0.00358593015524,0.149587556777,0.4,0.162601626016,0.0555555555556,0.02,0.333333333333,0.0,0.25,0.285714285714,0.0,0.25,0.025641025641,0.0588235294118,0.0172413793103,0.08,0.0,0.0,0.0,0.333333333333,0.610706807883,0.200822331188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.285714285714,0.0,0.0714285714286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.030303030303,0.0
CPSM393,0.681488596022,0.320597184198,0.0,0.929292929293,0.795454545455,0.85,0.0910641623244,0.682742367619,0.367882042869,0.682742367619,0.632117957131,0.0932120127696,0.0932523669918,0.0978102189781,0.723572424835,0.0192209164136,0.294439536601,0.594685232953,0.0433033700255,0.101266536593,0.102650805165,0.102650805165,0.0970383664855,0.100671960734,0.100671960734,0.0854562613877,0.0839360463112,0.0775653174409,0.0700731818764,0.0707867014578,0.0568718359025,0.598879103283,1.5744226266e-39,0.0981976009821,0.0748844879252,0.00139168203019,0.0898130429794,0.0653968429152,0.0550523741805,0.0,0.166666666667,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0274837864672,0.0581019241945,0.120105592885,0.0,0.0425484019684,0.0905757316066,0.0,0.0713218603703,0.0521595110476,0.0913308124957,0.0879565009409,0.0,,0.0,0.0387969820425,0.0,0.0,0.0,0.0871360751554,0.0567231178393,0.0,0.0901586778071,0.0,0.0,0.0,,0.080137523068,0.0165771551168,0.0603352054789,0.0,0.0468935401665,0.235963106327,0.0510464835683,0.0,0.0385018836375,0.0600485185582,0.0,0.0756522240178,,0.607272761829,,,,,,,0.00358593015524,0.136363727437,0.75,0.0894308943089,0.111111111111,0.08,0.0,0.1,0.0833333333333,0.0,0.0,0.0,0.0512820512821,0.0588235294118,0.0689655172414,0.06,0.0,0.125,0.1,0.0666666666667,0.435028248588,0.0940368643361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM394,0.81845022849,0.422810948748,0.0,0.673400673401,0.678787878788,0.566666666667,0.133843115348,0.755254211931,0.465313584329,0.755254211931,0.534686415671,0.137250060219,0.137302945825,0.141605839416,0.71836920794,0.0224059157533,0.365366157584,0.519618478794,0.0839956332958,0.144180918875,0.158448617551,0.158448617551,0.148841082585,0.156279503385,0.156279503385,0.140823292683,0.13831813169,0.135062184718,0.122016351465,0.118626073154,0.0953072035741,0.575660528423,3.87410472093e-38,0.142330814039,0.116302053068,0.00213527706605,0.142632964505,0.0592664629352,0.0,0.0,0.0,0.0,0.0403914302644,0.0769230769231,0.0,0.0,0.0,0.120402271442,0.20571067168,0.0,0.0762889613189,0.0422924913102,0.0457641563666,0.0,0.0713218603703,0.0,0.0713584669696,0.359419722777,0.237383015429,,0.0,0.0,0.0,0.0,0.0,0.111855864613,0.088413734542,0.0,0.0872067660629,0.227547424571,0.0,0.0,,0.037338524155,0.0151959380077,0.0301676027395,0.0,0.0234263432652,0.0804161896735,0.25038679801,0.0,0.0,0.323111908304,0.0940775448777,0.0625,,0.607272761829,,,,,,,0.00358593015524,0.153434488949,0.533333333333,0.138211382114,0.0,0.06,0.0,0.1,0.0833333333333,0.142857142857,0.0,0.125,0.0769230769231,0.0,0.051724137931,0.06,0.0,0.125,0.1,0.133333333333,0.529793523941,0.1606868096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.142857142857,0.0,0.0,,0.0,0.0,0.2,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM395,0.810975879222,0.196710154695,0.0,0.432147562582,0.409486166008,0.373913043478,0.168072993458,0.803300133393,0.306666884151,0.803300133393,0.693333115849,0.172715214698,0.172779979564,0.176642335766,0.702019674772,0.0962155024429,0.208473733217,0.597874629207,0.123432948098,0.186977942809,0.207098467828,0.207098467828,0.18878450115,0.197150151023,0.197150151023,0.182147648029,0.178907351809,0.16960326489,0.15322106348,0.144429321975,0.116038189797,0.529223378703,4.05862773161e-37,0.189452371215,0.159073519296,0.0031292148265,0.186774466388,0.0301346029374,0.052696086138,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.268288329351,0.174495240403,0.115446874748,0.0343627002144,0.0212742009842,0.0443377098782,0.0,0.0713218603703,0.0,0.108101522687,0.189430600294,0.474766030859,,0.0,0.0,0.0,0.0,0.0,0.0916547441842,0.0603933412067,0.0,0.130199958394,0.455094849142,0.0,0.0,,0.0256718153551,0.0151959380077,0.0301676027395,0.0,0.0226961555432,0.15169028794,0.139507011467,0.0,0.0,0.375724586253,0.39516203554,0.0,,0.607272761829,,,,,,,0.00358593015524,0.179401281109,0.380952380952,0.178861788618,0.0,0.04,0.0,0.0,0.0,0.285714285714,0.0,0.25,0.0512820512821,0.0,0.0344827586207,0.14,0.0,0.0,0.0,0.133333333333,0.613970387269,0.222399540797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.285714285714,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.166666666667,0.166666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM396,0.304866382392,0.435617711195,0.0,0.624426078972,0.671074380165,0.454545454545,0.259671358493,0.754275233341,0.481229255783,0.754275233341,0.518770744217,0.255566671486,0.255593422856,0.249635036496,0.619232566967,0.00470801442692,0.37425283141,0.376203729909,0.255904441226,0.267307361918,0.249236725257,0.249236725257,0.267852742988,0.230819578147,0.230819578147,0.203939176086,0.200311221795,0.166341701486,0.150274538756,0.136167014581,0.109400041945,0.319455564452,4.19637710382e-35,0.251384100161,0.204494583031,0.00512196098906,0.254288027377,0.196168120825,0.0550523741805,0.190872468948,0.0839139763463,0.201241370644,0.0807828605288,0.153846153846,0.257018982327,0.148019087721,0.0,0.0,0.13883990197,0.228985544922,0.116989037116,0.109139715307,0.356214272302,0.0,0.367572023568,0.0,0.0720609027,0.314678501719,0.27590101667,,0.0,0.146725469079,0.459568411698,0.0,0.0,0.181654823371,0.095437906628,0.0,0.0994800678769,0.228526250677,0.0,0.171870364897,,0.266122304523,0.0670351986619,0.122633477752,0.0,0.118406266963,0.284846150123,0.0452155638432,0.0651583500091,0.144027810067,0.10361955712,0.198844613693,0.218681943498,,0.607272761829,,,,,,,0.00358593015524,0.307552209081,0.25,0.260162601626,0.388888888889,0.26,0.0,0.0,0.0,0.142857142857,0.4,0.375,0.25641025641,0.294117647059,0.224137931034,0.18,0.0,0.0,0.0,0.2,0.451050560781,0.275041644604,0.4,0.0,0.0,1.0,0.0,0.571428571429,0.0,0.0,0.4,0.4,0.214285714286,0.0714285714286,0.0,0.0,0.0,0.625,0.0833333333333,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.75,0.0,0.0,,0.0,0.142857142857,0.0,0.0714285714286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM397,0.982350585062,0.225784767098,0.0,0.775757575758,0.814545454545,0.61,0.149727556618,0.780809954666,0.37879273312,0.780809954666,0.62120726688,0.153839863248,0.153890308199,0.159124087591,0.788569899123,0.0573933711871,0.228648746076,0.398356825131,0.106710241485,0.156396679902,0.177031835781,0.177031835781,0.166234323365,0.183457792381,0.183457792381,0.168484808971,0.165487566375,0.165269250036,0.149305676796,0.161215556325,0.129524677311,0.593274619696,1.53085737564e-37,0.150425525772,0.119926707275,0.00214676476979,0.158746940134,0.0597834887068,0.0,0.06500289104,0.0,0.0,0.0,0.155536740489,0.0,0.0,0.0,0.0274837864672,0.143651083357,0.393727605777,0.0838525222091,0.0422924913102,0.0443377098782,0.0,0.14386740502,0.0538355401709,0.0938300121001,0.441452344318,0.148894795058,,0.0,0.0,0.0,0.0,0.0,0.144276320009,0.103983725678,0.116821185641,0.139970576991,0.0,0.0,0.0,,0.0572970649948,0.0,0.0301676027395,0.0,0.0232246286228,0.0703912261537,0.458516446762,0.0910363001051,0.0,0.0,0.186865291099,0.0625,,0.607272761829,,,,,,,0.00358593015524,0.159445320467,0.6875,0.154471544715,0.0555555555556,0.08,0.111111111111,0.1,0.166666666667,0.0,0.2,0.125,0.0769230769231,0.0588235294118,0.0689655172414,0.06,0.0,0.125,0.1,0.2,0.519659421601,0.177369586507,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.25,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0,0.125,0.0833333333333,0.0,0.0,0.0,0.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0714285714286,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.166666666667,0.166666666667,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM398,0.552880118167,0.300726055964,0.0,0.339393939394,0.458181818182,0.16,0.223061683624,0.285299480871,0.351061525163,0.285299480871,0.648938474837,0.221285353879,0.221344363398,0.214598540146,0.859603164697,0.26809218814,0.280650865506,0.328187181041,0.233175549106,0.223583509818,0.23506119066,0.23506119066,0.254972403001,0.240008518484,0.240008518484,0.204549945148,0.200911125646,0.188260822515,0.170076463187,0.16965094537,0.136301883364,0.379503602882,4.53817050217e-35,0.198350782469,0.174356446062,0.0032920723226,0.237732898499,0.0602692058747,0.0,0.0653919907838,0.0839139763463,0.0,0.0,0.0,0.173544804527,0.0,0.175802369689,0.240804542883,0.0800662669288,0.460388407102,0.0361327950317,0.0,0.0902065290492,0.0,0.293521363317,0.0,0.0,0.483528052892,0.563379838942,,0.280684443916,0.0663106852969,0.309814502815,0.0,0.0,0.13782064947,0.0,0.0,0.0,0.63909044101,0.0,0.344610969171,,0.073362489572,0.0,0.0,0.0,0.0,0.0,0.479628547487,0.0,0.0973855288035,0.263063389745,0.570325394603,0.0,,0.607272761829,,,,,,,0.00358593015524,0.215225836958,0.166666666667,0.235772357724,0.0,0.12,0.0,0.1,0.0833333333333,0.285714285714,0.4,0.5,0.153846153846,0.0,0.103448275862,0.08,0.0,0.125,0.1,0.333333333333,0.59919924881,0.277731736879,0.0,0.0,0.0,0.0,0.0,0.571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.285714285714,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM399,0.801585194121,0.22109375498,0.0,0.745920745921,0.817482517483,0.515384615385,0.197375996288,0.736575759955,0.504246652589,0.736575759955,0.495753347411,0.20014036422,0.200193505901,0.202919708029,0.667217397215,0.0280288996623,0.225393630291,0.341734660636,0.165666843172,0.195947825143,0.21283011319,0.21283011319,0.214904601323,0.241685264657,0.241685264657,0.261991147129,0.257330483471,0.291014848391,0.262905343172,0.307218906807,0.246827481636,0.579663730985,3.56725881642e-36,0.171011839184,0.10402049599,0.00145385033434,0.205940572789,0.12334778471,0.0556184532274,0.129247470822,0.0,0.0,0.0,0.0786136635658,0.0,0.0,0.0,0.0495679165272,0.283312032813,0.168131521663,0.108640946737,0.0889939588577,0.0,0.0,0.0713218603703,0.0538355401709,0.210307608914,0.175913001882,0.153820829541,,0.144190329431,0.0320520831891,0.0,0.2,0.0,0.169984160055,0.0700134484583,0.0538355401709,0.17095047144,0.0910189698284,0.0,0.0,,0.0924741512248,0.0651727961553,0.0963920085994,0.0,0.0462747776678,0.226283723718,0.297435028203,0.133326563432,0.0476675228325,0.0526126779491,0.0385828269397,0.0625,,0.607272761829,,,,,,,0.00358593015524,0.202242440878,0.714285714286,0.20325203252,0.166666666667,0.1,0.333333333333,0.2,0.416666666667,0.142857142857,0.0,0.125,0.128205128205,0.176470588235,0.0862068965517,0.04,0.222222222222,0.125,0.3,0.4,0.509313146111,0.219188249255,0.0,0.142857142857,0.0769230769231,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.142857142857,0.0,0.0,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM400,0.478315232807,0.462116992891,0.0,0.609733700643,0.694214876033,0.381818181818,0.263023098925,0.785186936715,0.491733779566,0.785186936715,0.508266220434,0.264170125493,0.264486241262,0.255474452555,0.763802509759,0.0160716398291,0.392640809952,0.279232003383,0.228817149063,0.255391901352,0.271934388922,0.282642054345,0.276443519718,0.277220953172,0.286168645688,0.233694299877,0.241678705315,0.212552882162,0.199505711157,0.190526779965,0.159742516419,0.461969575661,1.15370876765e-34,0.25432000674,0.239568124796,0.00547220146436,0.272341729408,0.0592664629352,0.165660787661,0.0,0.0,0.0,0.0384997688348,0.151887755315,0.1649856221,0.0757128292859,0.0,0.16985555404,0.166287136939,0.522451132975,0.0415320218242,0.021018290326,0.132542335123,0.0,0.280161709839,0.0,0.0931072390957,0.594424950016,0.502131807263,,0.0720951647157,0.103707194672,0.149753908883,0.1,0.121374563156,0.174202042837,0.115411243749,0.0,0.0659984362528,0.445553665385,0.5,0.0,,0.0701898526177,0.0,0.0301676027395,0.0,0.0223292117772,0.239736236658,0.494196913993,0.0305438742282,0.0726748431264,0.480949942151,0.165081385443,0.215567283181,,0.679194325832,,,,,,,0.014699264484,0.213653277645,0.44,0.260162601626,0.0,0.14,0.0,0.1,0.0833333333333,0.285714285714,0.2,0.375,0.179487179487,0.0,0.137931034483,0.2,0.0,0.125,0.1,0.266666666667,0.584002954228,0.309908213191,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,,0.0,0.285714285714,0.0,0.0,,0.0,0.0,0.0,0.0625,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,,,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM401,0.665288130977,0.0481858744061,0.0,0.969696969697,0.922727272727,0.75,0.0861946756779,0.252252782479,0.29930714879,0.252252782479,0.70069285121,0.088645514255,0.0886968679802,0.0919708029197,0.83959775105,0.208752145781,0.105412023464,0.493014845175,0.0522610349564,0.0929668781468,0.104855729788,0.104855729788,0.100689491691,0.106032509128,0.106032509128,0.0970093591435,0.0952836214627,0.0912464711227,0.082432855012,0.0856632825066,0.0688240593962,0.612489991994,2.88967558612e-39,0.0841925211947,0.0680187217299,0.00119098163311,0.0919794870257,0.0,0.0,0.0,0.0,0.0,0.0,0.158576118425,0.0,0.0,0.0,0.0240804542883,0.172219802427,0.170776035773,0.0,0.0,0.0,0.0,0.14386740502,0.0,0.0535137659087,0.182671801088,0.1989906019,,0.0,0.0,0.0,0.0,0.0,0.0698147986993,0.0,0.0,0.0841704108662,0.183995591868,0.0,0.0,,0.0203883004272,0.0,0.0,0.0,0.0,0.0735387465227,0.0,0.13399215009,0.0,0.160101239539,0.181090080806,0.0,,0.607272761829,,,,,,,0.00358593015524,0.107030869627,0.5,0.0894308943089,0.0,0.04,0.0,0.1,0.0833333333333,0.0,0.2,0.125,0.0512820512821,0.0,0.0344827586207,0.02,0.0,0.125,0.1,0.133333333333,0.515022385482,0.105335056322,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM402,0.283570519408,0.201889337602,0.0,0.727272727273,0.509090909091,1.0,0.022633100421,0.494569018469,0.294221692846,0.494569018469,0.705778307154,0.0211384007922,0.0211737035305,0.021897810219,0.913457788817,0.427835732207,0.212067593053,0.733703573517,0.00506564119689,0.0300004904746,0.0184522808433,0.0184522808433,0.0242294027695,0.00905681994959,0.00905681994959,0.00231264182805,0.00227150133212,0.0,0.0,0.0,0.0,0.628502802242,7.41981905493e-42,0.025116401158,0.0275615052776,0.00116035997732,0.0114338535833,0.0,0.0453254934427,0.0551547496845,0.0,0.0,0.0,0.088740882615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724052989597,0.0,0.0,0.0,0.0690299547249,,0.0,0.0336589999772,0.0,0.0,0.0,0.0,0.0,0.044639861803,0.0,0.0,0.0,0.0851529517394,,0.0675860151174,0.0,0.0,0.0,0.0,0.0,0.0,0.0267145070426,0.0,0.0,0.0,0.137725567857,,0.607272761829,,,,,,,0.00358593015524,0.0882770752897,0.0,0.0162601626016,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641,0.0,0.051724137931,0.0,0.0,0.0,0.0,0.0,0.433768976641,0.00759308125086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
